"Ctry_code"|"reg_code"|"reg_tl3"|"reg_tl3_label"
"US"|"US01001"|"US114"|"Montgomery-Alexander City - Al"
"US"|"US01003"|"US112"|"Mobile-Daphne-Fairhope - Al"
"US"|"US01005"|"US048"|"Dothan-Enterprise-Ozark - Al"
"US"|"US01007"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01009"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01011"|"US114"|"Montgomery-Alexander City - Al"
"US"|"US01013"|"US114"|"Montgomery-Alexander City - Al"
"US"|"US01015"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01017"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US01019"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US01021"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01023"|"US080"|"Jackson-Yazoo City - Ms"
"US"|"US01025"|"US112"|"Mobile-Daphne-Fairhope - Al"
"US"|"US01027"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01029"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US01031"|"US048"|"Dothan-Enterprise-Ozark - Al"
"US"|"US01033"|"US076"|"Huntsville-Decatur - Al"
"US"|"US01035"|"US112"|"Mobile-Daphne-Fairhope - Al"
"US"|"US01037"|"US114"|"Montgomery-Alexander City - Al"
"US"|"US01039"|"US048"|"Dothan-Enterprise-Ozark - Al"
"US"|"US01041"|"US114"|"Montgomery-Alexander City - Al"
"US"|"US01043"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01045"|"US048"|"Dothan-Enterprise-Ozark - Al"
"US"|"US01047"|"US114"|"Montgomery-Alexander City - Al"
"US"|"US01049"|"US076"|"Huntsville-Decatur - Al"
"US"|"US01051"|"US114"|"Montgomery-Alexander City - Al"
"US"|"US01053"|"US112"|"Mobile-Daphne-Fairhope - Al"
"US"|"US01055"|"US076"|"Huntsville-Decatur - Al"
"US"|"US01057"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01059"|"US076"|"Huntsville-Decatur - Al"
"US"|"US01061"|"US048"|"Dothan-Enterprise-Ozark - Al"
"US"|"US01063"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01065"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01067"|"US048"|"Dothan-Enterprise-Ozark - Al"
"US"|"US01069"|"US048"|"Dothan-Enterprise-Ozark - Al"
"US"|"US01071"|"US076"|"Huntsville-Decatur - Al"
"US"|"US01073"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01075"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01077"|"US076"|"Huntsville-Decatur - Al"
"US"|"US01079"|"US076"|"Huntsville-Decatur - Al"
"US"|"US01081"|"US039"|"Columbus-Auburn-Opelika - Ga-Al"
"US"|"US01083"|"US076"|"Huntsville-Decatur - Al"
"US"|"US01085"|"US114"|"Montgomery-Alexander City - Al"
"US"|"US01087"|"US039"|"Columbus-Auburn-Opelika - Ga-Al"
"US"|"US01089"|"US076"|"Huntsville-Decatur - Al"
"US"|"US01091"|"US112"|"Mobile-Daphne-Fairhope - Al"
"US"|"US01093"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01095"|"US076"|"Huntsville-Decatur - Al"
"US"|"US01097"|"US112"|"Mobile-Daphne-Fairhope - Al"
"US"|"US01099"|"US112"|"Mobile-Daphne-Fairhope - Al"
"US"|"US01101"|"US114"|"Montgomery-Alexander City - Al"
"US"|"US01103"|"US076"|"Huntsville-Decatur - Al"
"US"|"US01105"|"US114"|"Montgomery-Alexander City - Al"
"US"|"US01107"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01109"|"US114"|"Montgomery-Alexander City - Al"
"US"|"US01111"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US01113"|"US039"|"Columbus-Auburn-Opelika - Ga-Al"
"US"|"US01115"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01117"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01119"|"US080"|"Jackson-Yazoo City - Ms"
"US"|"US01121"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01123"|"US114"|"Montgomery-Alexander City - Al"
"US"|"US01125"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01127"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US01129"|"US112"|"Mobile-Daphne-Fairhope - Al"
"US"|"US01131"|"US112"|"Mobile-Daphne-Fairhope - Al"
"US"|"US01133"|"US019"|"Birmingham-Hoover-Cullman - Al"
"US"|"US02013"|"US008"|"Anchorage - Ak"
"US"|"US02016"|"US008"|"Anchorage - Ak"
"US"|"US02020"|"US008"|"Anchorage - Ak"
"US"|"US02050"|"US008"|"Anchorage - Ak"
"US"|"US02060"|"US008"|"Anchorage - Ak"
"US"|"US02068"|"US008"|"Anchorage - Ak"
"US"|"US02070"|"US008"|"Anchorage - Ak"
"US"|"US02090"|"US008"|"Anchorage - Ak"
"US"|"US02100"|"US008"|"Anchorage - Ak"
"US"|"US02105"|"US008"|"Anchorage - Ak"
"US"|"US02110"|"US008"|"Anchorage - Ak"
"US"|"US02122"|"US008"|"Anchorage - Ak"
"US"|"US02130"|"US008"|"Anchorage - Ak"
"US"|"US02150"|"US008"|"Anchorage - Ak"
"US"|"US02164"|"US008"|"Anchorage - Ak"
"US"|"US02170"|"US008"|"Anchorage - Ak"
"US"|"US02180"|"US008"|"Anchorage - Ak"
"US"|"US02185"|"US008"|"Anchorage - Ak"
"US"|"US02188"|"US008"|"Anchorage - Ak"
"US"|"US02195"|"US008"|"Anchorage - Ak"
"US"|"US02198"|"US008"|"Anchorage - Ak"
"US"|"US02201"|"US008"|"Anchorage - Ak"
"US"|"US02220"|"US008"|"Anchorage - Ak"
"US"|"US02230"|"US008"|"Anchorage - Ak"
"US"|"US02240"|"US008"|"Anchorage - Ak"
"US"|"US02261"|"US008"|"Anchorage - Ak"
"US"|"US02270"|"US008"|"Anchorage - Ak"
"US"|"US02275"|"US008"|"Anchorage - Ak"
"US"|"US02282"|"US008"|"Anchorage - Ak"
"US"|"US02290"|"US008"|"Anchorage - Ak"
"US"|"US04001"|"US128"|"Phoenix-Mesa-Scottsdale - Az"
"US"|"US04003"|"US169"|"Tucson - Az"
"US"|"US04005"|"US058"|"Flagstaff - Az"
"US"|"US04007"|"US128"|"Phoenix-Mesa-Scottsdale - Az"
"US"|"US04009"|"US128"|"Phoenix-Mesa-Scottsdale - Az"
"US"|"US04011"|"US128"|"Phoenix-Mesa-Scottsdale - Az"
"US"|"US04012"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US04013"|"US128"|"Phoenix-Mesa-Scottsdale - Az"
"US"|"US04015"|"US092"|"Las Vegas-Paradise-Pahrump - Nv"
"US"|"US04017"|"US128"|"Phoenix-Mesa-Scottsdale - Az"
"US"|"US04019"|"US169"|"Tucson - Az"
"US"|"US04021"|"US128"|"Phoenix-Mesa-Scottsdale - Az"
"US"|"US04023"|"US169"|"Tucson - Az"
"US"|"US04025"|"US128"|"Phoenix-Mesa-Scottsdale - Az"
"US"|"US04027"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US05001"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05003"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05005"|"US159"|"Springfield - Mo"
"US"|"US05007"|"US057"|"Fayetteville-Springdale-Rogers - Ar-Mo"
"US"|"US05009"|"US159"|"Springfield - Mo"
"US"|"US05011"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05013"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05015"|"US159"|"Springfield - Mo"
"US"|"US05017"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05019"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05021"|"US082"|"Jonesboro - Ar"
"US"|"US05023"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05025"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05027"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05029"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05031"|"US082"|"Jonesboro - Ar"
"US"|"US05033"|"US059"|"Fort Smith - Ar-Ok"
"US"|"US05035"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US05037"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US05039"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05041"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05043"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05045"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05047"|"US059"|"Fort Smith - Ar-Ok"
"US"|"US05049"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05051"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05053"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05055"|"US082"|"Jonesboro - Ar"
"US"|"US05057"|"US165"|"Texarkana - Tx-Texarkana - Ar"
"US"|"US05059"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05061"|"US165"|"Texarkana - Tx-Texarkana - Ar"
"US"|"US05063"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05065"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05067"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05069"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05071"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05073"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05075"|"US082"|"Jonesboro - Ar"
"US"|"US05077"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US05079"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05081"|"US165"|"Texarkana - Tx-Texarkana - Ar"
"US"|"US05083"|"US059"|"Fort Smith - Ar-Ok"
"US"|"US05085"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05087"|"US057"|"Fayetteville-Springdale-Rogers - Ar-Mo"
"US"|"US05089"|"US159"|"Springfield - Mo"
"US"|"US05091"|"US165"|"Texarkana - Tx-Texarkana - Ar"
"US"|"US05093"|"US082"|"Jonesboro - Ar"
"US"|"US05095"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05097"|"US165"|"Texarkana - Tx-Texarkana - Ar"
"US"|"US05099"|"US165"|"Texarkana - Tx-Texarkana - Ar"
"US"|"US05101"|"US159"|"Springfield - Mo"
"US"|"US05103"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05105"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05107"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US05109"|"US165"|"Texarkana - Tx-Texarkana - Ar"
"US"|"US05111"|"US082"|"Jonesboro - Ar"
"US"|"US05113"|"US165"|"Texarkana - Tx-Texarkana - Ar"
"US"|"US05115"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05117"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05119"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05121"|"US082"|"Jonesboro - Ar"
"US"|"US05123"|"US105"|"Memphis - Tn-Ms-Ar"
"US"|"US05125"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05127"|"US059"|"Fort Smith - Ar-Ok"
"US"|"US05129"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05131"|"US059"|"Fort Smith - Ar-Ok"
"US"|"US05133"|"US165"|"Texarkana - Tx-Texarkana - Ar"
"US"|"US05135"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05137"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05139"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05141"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05143"|"US057"|"Fayetteville-Springdale-Rogers - Ar-Mo"
"US"|"US05145"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05147"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US05149"|"US096"|"Little Rock-North Little Rock-Pine Bluff - Ar"
"US"|"US06001"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06003"|"US140"|"Sacramento-Arden-Arcade-Truckee - Ca-Nv"
"US"|"US06005"|"US140"|"Sacramento-Arden-Arcade-Truckee - Ca-Nv"
"US"|"US06007"|"US140"|"Sacramento-Arden-Arcade-Truckee - Ca-Nv"
"US"|"US06009"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06011"|"US140"|"Sacramento-Arden-Arcade-Truckee - Ca-Nv"
"US"|"US06013"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06015"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06017"|"US140"|"Sacramento-Arden-Arcade-Truckee - Ca-Nv"
"US"|"US06019"|"US061"|"Fresno-Madera - Ca"
"US"|"US06021"|"US140"|"Sacramento-Arden-Arcade-Truckee - Ca-Nv"
"US"|"US06023"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06025"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US06027"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US06029"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US06031"|"US061"|"Fresno-Madera - Ca"
"US"|"US06033"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06035"|"US136"|"Reno-Sparks - Nv"
"US"|"US06037"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US06039"|"US061"|"Fresno-Madera - Ca"
"US"|"US06041"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06043"|"US061"|"Fresno-Madera - Ca"
"US"|"US06045"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06047"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06049"|"US135"|"Redding - Ca"
"US"|"US06051"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US06053"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06055"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06057"|"US140"|"Sacramento-Arden-Arcade-Truckee - Ca-Nv"
"US"|"US06059"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US06061"|"US140"|"Sacramento-Arden-Arcade-Truckee - Ca-Nv"
"US"|"US06063"|"US136"|"Reno-Sparks - Nv"
"US"|"US06065"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US06067"|"US140"|"Sacramento-Arden-Arcade-Truckee - Ca-Nv"
"US"|"US06069"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06071"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US06073"|"US145"|"San Diego-Carlsbad-San Marcos - Ca"
"US"|"US06075"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06077"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06079"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US06081"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06083"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US06085"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06087"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06089"|"US135"|"Redding - Ca"
"US"|"US06091"|"US136"|"Reno-Sparks - Nv"
"US"|"US06093"|"US135"|"Redding - Ca"
"US"|"US06095"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06097"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06099"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06101"|"US140"|"Sacramento-Arden-Arcade-Truckee - Ca-Nv"
"US"|"US06103"|"US135"|"Redding - Ca"
"US"|"US06105"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06107"|"US061"|"Fresno-Madera - Ca"
"US"|"US06109"|"US146"|"San Jose-San Francisco-Oakland - Ca"
"US"|"US06111"|"US097"|"Los Angeles-Long Beach-Riverside - Ca"
"US"|"US06113"|"US140"|"Sacramento-Arden-Arcade-Truckee - Ca-Nv"
"US"|"US06115"|"US140"|"Sacramento-Arden-Arcade-Truckee - Ca-Nv"
"US"|"US08001"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08003"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08005"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08007"|"US056"|"Farmington - Nm"
"US"|"US08009"|"US132"|"Pueblo - Co"
"US"|"US08011"|"US132"|"Pueblo - Co"
"US"|"US08013"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08015"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08017"|"US036"|"Colorado Springs - Co"
"US"|"US08019"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08021"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08023"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08025"|"US132"|"Pueblo - Co"
"US"|"US08027"|"US036"|"Colorado Springs - Co"
"US"|"US08029"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08031"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08033"|"US056"|"Farmington - Nm"
"US"|"US08035"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08037"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08039"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08041"|"US036"|"Colorado Springs - Co"
"US"|"US08043"|"US036"|"Colorado Springs - Co"
"US"|"US08045"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08047"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08049"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08051"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08053"|"US056"|"Farmington - Nm"
"US"|"US08055"|"US132"|"Pueblo - Co"
"US"|"US08057"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08059"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08061"|"US132"|"Pueblo - Co"
"US"|"US08063"|"US036"|"Colorado Springs - Co"
"US"|"US08065"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08067"|"US056"|"Farmington - Nm"
"US"|"US08069"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08071"|"US132"|"Pueblo - Co"
"US"|"US08073"|"US036"|"Colorado Springs - Co"
"US"|"US08075"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08077"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08079"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08081"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08083"|"US056"|"Farmington - Nm"
"US"|"US08085"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08087"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08089"|"US132"|"Pueblo - Co"
"US"|"US08091"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08093"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08095"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08097"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08099"|"US132"|"Pueblo - Co"
"US"|"US08101"|"US132"|"Pueblo - Co"
"US"|"US08103"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08105"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08107"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08109"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08111"|"US056"|"Farmington - Nm"
"US"|"US08113"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08115"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08117"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08119"|"US036"|"Colorado Springs - Co"
"US"|"US08121"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08123"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US08125"|"US045"|"Denver-Aurora-Boulder - Co"
"US"|"US09001"|"US118"|"New York-Newark-Bridgeport - Ny-Nj-Ct-Pa"
"US"|"US09003"|"US072"|"Hartford-West Hartford-Willimantic - Ct"
"US"|"US09005"|"US118"|"New York-Newark-Bridgeport - Ny-Nj-Ct-Pa"
"US"|"US09007"|"US072"|"Hartford-West Hartford-Willimantic - Ct"
"US"|"US09009"|"US118"|"New York-Newark-Bridgeport - Ny-Nj-Ct-Pa"
"US"|"US09011"|"US072"|"Hartford-West Hartford-Willimantic - Ct"
"US"|"US09013"|"US072"|"Hartford-West Hartford-Willimantic - Ct"
"US"|"US09015"|"US072"|"Hartford-West Hartford-Willimantic - Ct"
"US"|"US10001"|"US049"|"Dover - De"
"US"|"US10003"|"US127"|"Philadelphia-Camden-Vineland - Pa-Nj-De-Md"
"US"|"US10005"|"US049"|"Dover - De"
"US"|"US11001"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US12001"|"US062"|"Gainesville - Fl"
"US"|"US12003"|"US079"|"Jacksonville - Fl"
"US"|"US12005"|"US123"|"Panama City-Lynn Haven - Fl"
"US"|"US12007"|"US062"|"Gainesville - Fl"
"US"|"US12009"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12011"|"US106"|"Miami-Fort Lauderdale-Miami Beach - Fl"
"US"|"US12013"|"US123"|"Panama City-Lynn Haven - Fl"
"US"|"US12015"|"US148"|"Sarasota-Bradenton-Venice - Fl"
"US"|"US12017"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12019"|"US079"|"Jacksonville - Fl"
"US"|"US12021"|"US148"|"Sarasota-Bradenton-Venice - Fl"
"US"|"US12023"|"US062"|"Gainesville - Fl"
"US"|"US12025"|"US106"|"Miami-Fort Lauderdale-Miami Beach - Fl"
"US"|"US12027"|"US148"|"Sarasota-Bradenton-Venice - Fl"
"US"|"US12029"|"US062"|"Gainesville - Fl"
"US"|"US12031"|"US079"|"Jacksonville - Fl"
"US"|"US12033"|"US125"|"Pensacola-Ferry Pass-Brent - Fl"
"US"|"US12035"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12037"|"US163"|"Tallahassee - Fl"
"US"|"US12039"|"US163"|"Tallahassee - Fl"
"US"|"US12041"|"US062"|"Gainesville - Fl"
"US"|"US12043"|"US106"|"Miami-Fort Lauderdale-Miami Beach - Fl"
"US"|"US12045"|"US123"|"Panama City-Lynn Haven - Fl"
"US"|"US12047"|"US003"|"Albany - Ga"
"US"|"US12049"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12051"|"US106"|"Miami-Fort Lauderdale-Miami Beach - Fl"
"US"|"US12053"|"US164"|"Tampa-St. Petersburg-Clearwater - Fl"
"US"|"US12055"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12057"|"US164"|"Tampa-St. Petersburg-Clearwater - Fl"
"US"|"US12059"|"US123"|"Panama City-Lynn Haven - Fl"
"US"|"US12061"|"US106"|"Miami-Fort Lauderdale-Miami Beach - Fl"
"US"|"US12063"|"US123"|"Panama City-Lynn Haven - Fl"
"US"|"US12065"|"US163"|"Tallahassee - Fl"
"US"|"US12067"|"US062"|"Gainesville - Fl"
"US"|"US12069"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12071"|"US148"|"Sarasota-Bradenton-Venice - Fl"
"US"|"US12073"|"US163"|"Tallahassee - Fl"
"US"|"US12075"|"US062"|"Gainesville - Fl"
"US"|"US12077"|"US163"|"Tallahassee - Fl"
"US"|"US12079"|"US003"|"Albany - Ga"
"US"|"US12081"|"US148"|"Sarasota-Bradenton-Venice - Fl"
"US"|"US12083"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12085"|"US106"|"Miami-Fort Lauderdale-Miami Beach - Fl"
"US"|"US12086"|"US106"|"Miami-Fort Lauderdale-Miami Beach - Fl"
"US"|"US12087"|"US106"|"Miami-Fort Lauderdale-Miami Beach - Fl"
"US"|"US12089"|"US079"|"Jacksonville - Fl"
"US"|"US12091"|"US125"|"Pensacola-Ferry Pass-Brent - Fl"
"US"|"US12093"|"US106"|"Miami-Fort Lauderdale-Miami Beach - Fl"
"US"|"US12095"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12097"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12099"|"US106"|"Miami-Fort Lauderdale-Miami Beach - Fl"
"US"|"US12101"|"US164"|"Tampa-St. Petersburg-Clearwater - Fl"
"US"|"US12103"|"US164"|"Tampa-St. Petersburg-Clearwater - Fl"
"US"|"US12105"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12107"|"US079"|"Jacksonville - Fl"
"US"|"US12109"|"US079"|"Jacksonville - Fl"
"US"|"US12111"|"US106"|"Miami-Fort Lauderdale-Miami Beach - Fl"
"US"|"US12113"|"US125"|"Pensacola-Ferry Pass-Brent - Fl"
"US"|"US12115"|"US148"|"Sarasota-Bradenton-Venice - Fl"
"US"|"US12117"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12119"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12121"|"US062"|"Gainesville - Fl"
"US"|"US12123"|"US163"|"Tallahassee - Fl"
"US"|"US12125"|"US062"|"Gainesville - Fl"
"US"|"US12127"|"US121"|"Orlando-The Villages - Fl"
"US"|"US12129"|"US163"|"Tallahassee - Fl"
"US"|"US12131"|"US125"|"Pensacola-Ferry Pass-Brent - Fl"
"US"|"US12133"|"US123"|"Panama City-Lynn Haven - Fl"
"US"|"US13001"|"US100"|"Macon-Warner Robins-Fort Valley - Ga"
"US"|"US13003"|"US079"|"Jacksonville - Fl"
"US"|"US13005"|"US079"|"Jacksonville - Fl"
"US"|"US13007"|"US003"|"Albany - Ga"
"US"|"US13009"|"US100"|"Macon-Warner Robins-Fort Valley - Ga"
"US"|"US13011"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US13013"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US13015"|"US011"|"Atlanta-Sandy Springs-Gainesville - Ga-Al"
"US"|"US13017"|"US003"|"Albany - Ga"
"US"|"US13019"|"US003"|"Albany - Ga"
"US"|"US13021"|"US100"|"Macon-Warner Robins-Fort Valley - Ga"
"US"|"US13023"|"US100"|"Macon-Warner Robins-Fort Valley - Ga"
"US"|"US13025"|"US079"|"Jacksonville - Fl"
"US"|"US13027"|"US003"|"Albany - Ga"
"US"|"US13029"|"US149"|"Savannah-Hinesville-Fort Stewart - Ga"
"US"|"US13031"|"US149"|"Savannah-Hinesville-Fort Stewart - Ga"
